ID,Block,Trial,TargetPosition,DistractorPosition,fix_x,fix_y
806,16,20,4,11,507,172
806,17,2,4,8,513,201
806,17,3,3,10,540,443
806,17,3,3,10,710,320
806,17,3,3,10,731,318
806,17,4,1,8,509,480
806,17,4,1,8,532,712
806,17,4,1,8,516,694
806,17,7,1,10,505,457
806,17,7,1,10,528,666
806,17,7,1,10,499,660
806,17,13,3,7,535,430
806,17,13,3,7,713,344
806,17,13,3,7,722,318
806,17,15,6,10,482,448
806,17,15,6,10,307,538
806,17,17,6,7,541,414
806,17,17,6,7,487,434
806,17,17,6,7,285,537
806,17,17,6,7,304,537
806,17,18,2,7,524,435
806,17,18,2,7,713,532
806,18,3,10,2,373,198
806,18,4,8,5,768,408
806,18,4,8,5,780,410
806,18,6,9,5,653,176
806,18,7,7,5,657,605
806,18,7,7,5,631,639
806,18,8,10,6,358,192
806,18,9,10,3,487,410
806,18,9,10,3,374,178
806,18,9,10,3,358,178
806,18,10,9,5,624,173
806,18,14,8,1,761,421
806,18,14,8,1,769,412
806,18,16,10,5,353,185
806,18,17,9,4,637,176
806,18,18,10,6,362,182
806,18,20,10,2,356,171
806,19,1,9,2,551,195
806,19,1,9,2,650,191
806,19,1,9,2,633,197
806,19,2,12,5,368,631
806,19,2,12,5,333,672
806,19,3,7,4,637,649
806,19,3,7,4,625,669
806,19,6,7,3,625,720
806,19,6,7,3,624,701
806,19,7,11,6,627,248
806,19,7,11,6,220,504
806,19,7,11,6,210,470
806,19,7,11,6,197,460
806,19,9,7,4,585,721
806,19,9,7,4,617,665
806,19,11,10,3,374,210
806,19,11,10,3,361,223
806,19,12,11,1,246,458
806,19,12,11,1,216,458
806,19,13,11,1,226,431
806,19,13,11,1,214,441
806,19,14,12,6,338,647
806,19,15,7,3,600,632
806,19,15,7,3,617,683
806,19,17,11,5,217,457
806,20,2,6,11,480,460
806,20,2,6,11,276,563
806,20,4,1,12,482,512
806,20,4,1,12,487,736
806,20,4,1,12,489,703
806,20,5,2,9,511,481
806,20,5,2,9,717,596
806,20,5,2,9,716,587
806,20,6,6,9,470,483
806,20,6,6,9,305,604
806,20,8,1,9,490,478
806,20,8,1,9,508,711
806,20,8,1,9,495,694
806,20,10,4,11,487,442
806,20,10,4,11,509,229
806,20,11,1,7,492,495
806,20,11,1,7,493,728
806,20,11,1,7,494,701
806,20,14,5,9,468,450
806,20,14,5,9,298,348
806,20,14,5,9,374,296
806,20,14,5,9,284,331
806,20,15,2,10,501,475
806,20,15,2,10,696,573
806,20,15,2,10,688,356
806,20,16,1,9,482,488
806,20,16,1,9,503,673
806,20,16,1,9,489,692
806,20,17,5,10,283,366
806,20,18,5,8,779,444
806,20,18,5,8,366,399
806,20,18,5,8,284,342
806,20,19,4,9,495,246
806,21,1,6,9,486,452
806,21,1,6,9,312,553
806,21,2,1,12,516,449
806,21,2,1,12,504,664
806,21,3,5,7,486,428
806,21,3,5,7,337,336
806,21,3,5,7,319,330
806,21,4,1,9,504,474
806,21,4,1,9,509,702
806,21,7,3,7,696,310
806,21,7,3,7,725,316
806,21,8,1,12,512,430
806,21,8,1,12,515,669
806,21,8,1,12,504,649
806,21,11,1,7,512,443
806,21,11,1,7,504,667
806,21,12,3,12,542,402
806,21,12,3,12,739,302
806,21,14,2,10,720,554
806,21,20,4,10,440,246
806,21,20,4,10,504,228
806,22,1,9,6,640,212
806,22,1,9,6,651,213
806,22,3,12,3,386,657
806,22,3,12,3,351,650
806,22,4,9,5,637,204
806,22,5,8,6,799,446
806,22,5,8,6,765,431
806,22,6,9,5,614,204
806,22,6,9,5,642,201
806,22,7,10,6,397,202
806,22,7,10,6,379,204
806,22,8,9,1,641,214
806,22,10,10,6,371,196
806,22,11,8,2,774,432
806,22,11,8,2,762,421
806,22,12,12,3,334,657
806,22,13,9,3,636,196
806,22,14,7,5,698,727
806,22,14,7,5,648,667
806,22,14,7,5,619,661
806,22,15,10,2,366,200
806,22,17,8,2,621,220
806,22,17,8,2,778,430
806,22,17,8,2,771,418
806,22,18,8,2,771,392
806,22,19,9,5,625,195
806,22,19,9,5,639,193
806,22,20,7,1,510,249
806,22,20,7,1,604,635
806,22,20,7,1,633,656
806,23,3,8,2,777,444
806,23,3,8,2,770,430
806,23,4,8,4,739,378
806,23,4,8,4,774,419
806,23,11,12,4,361,635
806,23,11,12,4,340,642
806,23,13,7,1,629,672
806,23,13,7,1,612,662
806,23,15,10,1,362,209
806,23,19,12,6,344,657
806,23,20,11,5,214,371
806,23,20,11,5,223,400
806,24,4,3,9,536,375
806,24,4,3,9,738,251
806,24,4,3,9,732,264
806,24,5,5,12,486,382
806,24,5,5,12,332,299
806,24,5,5,12,317,297
806,24,17,6,10,495,412
806,24,17,6,10,320,521
806,24,19,3,9,548,375
806,24,19,3,9,728,303
806,24,19,3,9,730,293
806,24,20,6,11,489,407
806,24,20,6,11,306,499
806,25,1,2,10,559,444
806,25,1,2,10,730,538
806,25,1,2,10,755,549
806,25,6,3,12,565,412
806,25,6,3,12,748,322
806,25,8,2,12,559,442
806,25,8,2,12,749,560
806,25,9,4,8,533,395
806,25,9,4,8,533,188
806,25,10,2,9,547,447
806,25,10,2,9,736,537
806,25,10,2,9,741,559
806,25,11,3,11,575,402
806,25,11,3,11,753,334
806,25,13,6,10,479,457
806,25,13,6,10,342,563
806,25,15,1,8,530,450
806,25,15,1,8,531,648
806,25,16,5,10,452,296
806,25,16,5,10,319,297
806,25,19,2,12,540,438
806,25,19,2,12,739,549
806,25,19,2,12,570,448
806,26,1,9,5,678,173
806,26,2,12,2,391,670
806,26,2,12,2,387,630
806,26,3,9,2,655,172
806,26,4,7,5,703,667
806,26,4,7,5,671,658
806,26,5,12,6,393,634
806,26,5,12,6,401,654
806,26,6,9,4,656,188
806,26,9,10,2,380,147
806,26,11,9,2,668,179
806,26,12,8,4,666,166
806,26,12,8,4,848,439
806,26,12,8,4,807,419
806,26,12,8,4,801,402
806,26,16,12,3,382,681
806,26,16,12,3,383,640
806,26,16,12,3,373,629
806,26,18,11,6,247,431
806,27,1,8,6,712,153
806,27,1,8,6,811,437
806,27,1,8,6,795,419
806,27,3,12,2,385,616
806,27,4,11,4,266,411
806,27,4,11,4,248,416
806,27,5,12,2,413,684
806,27,5,12,2,389,648
806,27,11,11,1,239,407
806,27,12,12,5,375,678
806,27,12,12,5,386,645
806,27,16,9,5,658,168
806,27,17,11,1,236,428
806,27,18,12,6,387,665
806,27,18,12,6,387,629
806,27,20,12,3,384,668
806,27,20,12,3,394,630
806,28,4,5,10,490,408
806,28,4,5,10,307,326
806,28,4,5,10,310,306
806,28,6,5,9,485,408
806,28,6,5,9,306,311
806,28,7,1,12,503,385
806,28,7,1,12,510,443
806,28,7,1,12,525,627
806,28,7,1,12,512,638
806,28,9,1,10,508,437
806,28,9,1,10,522,678
806,28,9,1,10,513,643
806,28,10,6,8,494,445
806,28,10,6,8,328,541
806,28,10,6,8,305,532
806,28,12,2,7,530,432
806,28,12,2,7,715,550
806,28,14,4,11,518,380
806,28,14,4,11,508,164
806,28,14,4,11,523,193
806,28,15,2,12,511,417
806,28,15,2,12,538,438
806,28,15,2,12,710,530
806,28,16,5,7,489,396
806,28,16,5,7,303,289
806,28,16,5,7,320,289
806,28,17,1,12,510,421
806,28,17,1,12,518,666
806,28,17,1,12,514,641
806,28,18,1,11,538,640
806,28,18,1,11,519,643
806,28,19,1,11,383,525
806,28,19,1,11,514,653
806,28,19,1,11,524,650
806,28,20,6,11,285,545
806,28,20,6,11,315,539
806,29,1,6,7,465,465
806,29,1,6,7,292,554
806,29,1,6,7,308,572
806,29,2,6,7,487,469
806,29,2,6,7,315,551
806,29,2,6,7,292,563
806,29,7,2,12,525,484
806,29,7,2,12,697,604
806,29,10,3,12,510,462
806,29,10,3,12,691,382
806,29,12,6,10,470,495
806,29,12,6,10,313,583
806,29,12,6,10,286,608
806,29,16,3,12,500,467
806,29,16,3,12,686,379
806,29,16,3,12,698,384
806,29,17,4,10,438,360
806,29,17,4,10,518,233
806,29,17,4,10,506,250
806,29,19,2,9,507,490
806,29,19,2,9,706,598
806,30,1,10,6,333,228
806,30,1,10,6,351,231
806,30,2,9,3,631,232
806,30,4,8,2,762,513
806,30,4,8,2,755,478
806,30,5,8,5,767,489
806,30,7,12,5,349,738
806,30,7,12,5,351,679
806,30,13,7,6,632,739
806,30,13,7,6,624,673
806,30,14,7,3,637,674
806,30,14,7,3,624,700
806,30,16,11,6,227,480
806,30,16,11,6,201,478
806,30,17,9,5,619,248
806,30,18,8,6,744,474
806,30,18,8,6,703,393
806,30,20,8,6,758,511
806,30,20,8,6,739,496
806,31,2,10,4,342,231
806,31,3,10,6,417,680
806,31,3,10,6,317,242
806,31,3,10,6,336,230
806,31,5,12,5,343,703
806,31,5,12,5,352,677
806,31,6,10,4,320,231
806,31,6,10,4,337,225
806,31,7,8,4,779,488
806,31,7,8,4,753,472
806,31,8,10,5,321,231
806,31,9,10,1,330,233
806,31,15,7,1,631,726
806,31,15,7,1,611,703
806,31,16,12,4,338,664
806,31,16,12,4,349,709
806,31,17,9,2,630,241
806,31,17,9,2,614,238
806,31,18,7,5,610,736
806,31,18,7,5,611,695
806,31,20,12,2,351,656
806,31,20,12,2,342,678
806,32,2,4,12,357,605
806,32,2,4,12,509,206
806,32,2,4,12,487,218
806,32,3,2,12,600,532
806,32,3,2,12,706,586
806,32,3,2,12,686,580
806,32,4,4,10,471,416
806,32,4,4,10,479,237
806,32,5,4,11,490,224
806,32,6,2,10,495,469
806,32,6,2,10,696,588
806,32,8,1,11,478,472
806,32,8,1,11,489,688
806,32,9,3,10,500,474
806,32,9,3,10,674,389
806,32,9,3,10,689,364
806,32,10,4,8,479,231
806,32,10,4,8,495,225
806,32,11,6,9,455,467
806,32,11,6,9,313,551
806,32,11,6,9,279,576
806,32,14,4,10,479,450
806,32,14,4,10,481,243
806,32,16,4,7,618,701
806,32,16,4,7,463,285
806,32,16,4,7,476,248
806,32,18,4,11,289,422
806,32,18,4,11,494,246
806,32,18,4,11,484,249
806,32,19,2,10,523,467
806,32,19,2,10,682,556
806,32,19,2,10,670,544
806,32,19,2,10,524,468
807,1,3,12,1,364,551
807,1,3,12,1,525,323
807,1,4,11,1,252,342
807,1,6,9,1,640,213
807,1,6,9,1,648,175
807,1,7,8,5,786,391
807,1,8,9,4,651,205
807,1,8,9,4,650,184
807,1,8,9,4,510,452
807,1,9,7,4,643,625
807,1,9,7,4,638,594
807,1,12,8,3,766,370
807,1,12,8,3,508,363
807,1,14,7,4,617,632
807,1,14,7,4,646,629
807,1,16,12,3,370,608
807,1,16,12,3,371,644
807,1,18,7,6,594,650
807,1,18,7,6,638,624
807,2,3,2,8,512,382
807,2,3,2,8,532,427
807,2,4,5,8,510,385
807,2,6,3,10,413,240
807,2,6,3,10,381,185
807,2,6,3,10,526,414
807,2,6,3,10,525,205
807,2,8,1,12,521,404
807,2,8,1,12,498,638
807,2,8,1,12,521,416
807,2,10,2,11,221,398
807,2,11,2,12,527,412
807,2,11,2,12,754,335
807,2,11,2,12,549,451
807,2,11,2,12,748,336
807,2,11,2,12,772,554
807,2,11,2,12,737,542
807,2,11,2,12,544,439
807,2,14,3,8,793,395
807,2,14,3,8,345,486
807,2,14,3,8,315,510
807,2,14,3,8,546,444
807,2,14,3,8,537,426
807,2,14,3,8,723,319
807,2,15,2,7,494,384
807,2,15,2,7,625,656
807,2,15,2,7,633,643
807,2,15,2,7,522,424
807,2,15,2,7,484,443
807,2,15,2,7,741,540
807,2,15,2,7,726,536
807,2,15,2,7,535,433
807,2,19,6,11,487,420
807,2,19,6,11,295,559
807,2,19,6,11,495,442
807,3,3,4,11,517,201
807,3,4,2,8,540,411
807,3,4,2,8,753,528
807,3,4,2,8,728,522
807,3,4,2,8,551,394
807,3,5,4,8,514,364
807,3,5,4,8,522,202
807,3,6,5,7,649,653
807,3,6,5,7,649,634
807,3,6,5,7,505,370
807,3,6,5,7,311,299
807,3,7,6,9,509,407
807,3,7,6,9,352,489
807,3,7,6,9,299,535
807,3,10,5,9,636,199
807,3,10,5,9,647,191
807,3,10,5,9,484,396
807,3,10,5,9,327,287
807,3,10,5,9,312,298
807,3,11,2,12,535,415
807,3,11,2,12,372,634
807,3,11,2,12,532,411
807,3,11,2,12,719,534
807,3,11,2,12,540,418
807,3,12,1,12,508,393
807,3,12,1,12,511,604
807,3,12,1,12,511,398
807,3,13,3,11,231,391
807,3,13,3,11,538,390
807,3,13,3,11,730,275
807,3,13,3,11,725,292
807,3,14,6,11,500,408
807,3,14,6,11,324,489
807,3,14,6,11,310,501
807,3,15,2,11,526,385
807,3,15,2,11,265,398
807,3,15,2,11,599,444
807,3,15,2,11,730,529
807,3,17,3,7,530,396
807,3,17,3,7,692,343
807,3,17,3,7,720,313
807,3,17,3,7,540,420
807,3,18,3,10,715,315
807,3,18,3,10,552,407
807,4,1,9,6,654,220
807,4,5,12,4,378,649
807,4,9,11,5,510,380
807,4,9,11,5,255,461
807,4,9,11,5,243,458
807,4,11,7,2,644,642
807,4,13,8,1,793,425
807,4,17,9,4,631,228
807,4,17,9,4,652,222
807,4,19,10,6,387,193
807,4,19,10,6,368,203
807,4,20,9,1,655,235
807,5,2,8,5,771,454
807,5,2,8,5,765,435
807,5,3,11,1,222,447
807,5,4,7,1,622,654
807,5,5,8,3,765,434
807,5,8,9,2,613,228
807,5,8,9,2,629,203
807,5,9,8,3,771,486
807,5,9,8,3,768,444
807,5,9,8,3,764,420
807,5,14,10,1,358,202
807,5,15,8,2,766,411
807,5,17,10,1,356,205
807,5,18,11,3,230,400
807,5,18,11,3,218,403
807,5,19,10,6,353,196
807,5,20,8,1,757,395
807,6,1,2,10,503,412
807,6,1,2,10,688,504
807,6,1,2,10,512,421
807,6,2,2,10,349,215
807,6,2,2,10,505,424
807,6,2,2,10,680,506
807,6,2,2,10,503,399
807,6,4,1,7,487,417
807,6,4,1,7,487,618
807,6,6,6,7,567,493
807,6,6,6,7,482,421
807,6,6,6,7,466,402
807,6,6,6,7,598,616
807,6,6,6,7,286,525
807,6,6,6,7,291,505
807,6,7,4,12,428,417
807,6,7,4,12,473,377
807,6,7,4,12,481,174
807,6,7,4,12,488,214
807,6,8,1,9,605,202
807,6,8,1,9,498,390
807,6,8,1,9,491,407
807,6,8,1,9,617,185
807,6,10,5,8,300,287
807,6,10,5,8,284,285
807,6,12,4,8,491,202
807,6,14,2,7,517,414
807,6,14,2,7,711,498
807,6,14,2,7,519,418
807,6,16,6,7,469,405
807,6,16,6,7,295,488
807,6,16,6,7,282,501
807,6,20,2,11,510,417
807,6,20,2,11,702,499
807,7,1,4,7,474,213
807,7,1,4,7,480,373
807,7,2,2,8,503,399
807,7,2,2,8,764,396
807,7,2,2,8,501,409
807,7,2,2,8,684,484
807,7,3,2,8,743,386
807,7,3,2,8,679,516
807,7,11,3,11,499,381
807,7,11,3,11,674,302
807,7,14,4,9,486,383
807,7,14,4,9,489,197
807,7,15,5,11,446,381
807,7,15,5,11,284,281
807,7,20,4,7,491,374
807,7,20,4,7,485,215
807,8,1,7,5,602,641
807,8,5,7,5,614,625
807,8,7,9,4,606,206
807,8,8,12,4,351,619
807,8,11,10,6,354,210
807,8,11,10,6,341,206
807,8,16,11,2,239,382
807,8,16,11,2,220,390
807,8,18,10,4,352,184
807,8,19,8,6,746,383
807,8,19,8,6,748,388
807,8,20,12,3,356,641
807,8,20,12,3,342,617
807,9,1,7,5,598,672
807,9,1,7,5,617,666
807,9,2,9,5,631,192
807,9,3,10,4,370,219
807,9,4,7,1,627,662
807,9,5,12,6,367,611
807,9,5,12,6,354,641
807,9,6,11,3,229,417
807,9,7,8,6,768,408
807,9,12,9,5,623,167
807,9,13,8,3,764,386
807,9,14,11,5,239,393
807,9,15,8,1,761,386
807,9,16,8,3,763,384
807,9,18,9,2,621,218
807,9,18,9,2,623,175
807,10,1,5,11,271,381
807,10,1,5,11,563,385
807,10,1,5,11,523,384
807,10,1,5,11,333,298
807,10,2,2,10,553,398
807,10,2,2,10,717,493
807,10,6,2,11,555,408
807,10,6,2,11,733,502
807,10,8,6,9,510,413
807,10,8,6,9,338,499
807,10,11,6,10,341,506
807,10,14,4,8,535,360
807,10,14,4,8,541,195
807,10,17,3,10,409,206
807,10,17,3,10,571,381
807,10,17,3,10,734,291
807,10,19,1,11,538,602
807,11,1,1,7,540,425
807,11,1,1,7,531,611
807,11,3,5,10,524,387
807,11,3,5,10,360,301
807,11,4,1,12,537,414
807,11,4,1,12,535,613
807,11,6,2,7,567,400
807,11,6,2,7,756,529
807,11,6,2,7,742,514
807,11,13,1,12,546,428
807,11,13,1,12,533,613
807,11,14,4,7,557,375
807,11,14,4,7,533,370
807,11,14,4,7,567,190
807,11,15,6,12,541,421
807,11,15,6,12,510,407
807,11,15,6,12,347,518
807,11,17,1,12,539,425
807,11,17,1,12,535,630
807,11,17,1,12,540,430
807,11,19,5,8,522,386
807,11,19,5,8,363,316
807,11,19,5,8,348,309
807,11,20,5,10,519,384
807,11,20,5,10,358,304
807,12,1,9,3,659,203
807,12,1,9,3,672,186
807,12,2,11,3,268,412
807,12,2,11,3,272,421
807,12,4,11,4,283,407
807,12,4,11,4,263,407
807,12,5,10,6,380,203
807,12,5,10,6,402,205
807,12,6,12,3,388,581
807,12,6,12,3,402,615
807,12,7,10,5,397,208
807,12,7,10,5,410,206
807,12,8,11,6,275,421
807,12,9,7,2,663,630
807,12,11,12,5,402,616
807,12,13,12,5,422,629
807,12,13,12,5,402,629
807,12,15,10,2,413,228
807,12,15,10,2,398,207
807,12,16,12,4,415,622
807,12,16,12,4,393,608
807,13,1,12,5,396,644
807,13,2,12,2,401,651
807,13,2,12,2,388,647
807,13,6,7,5,676,682
807,13,6,7,5,671,654
807,13,8,10,1,418,212
807,13,11,12,2,394,624
807,13,12,9,2,660,166
807,13,12,9,2,677,194
807,13,13,11,1,273,398
807,13,14,11,4,290,407
807,13,14,11,4,272,409
807,13,16,8,1,806,434
807,13,18,11,2,271,410
807,14,1,2,10,441,246
807,14,1,2,10,585,448
807,14,1,2,10,550,420
807,14,1,2,10,541,395
807,14,1,2,10,706,489
807,14,1,2,10,546,394
807,14,4,6,11,512,390
807,14,4,6,11,342,481
807,14,6,1,8,545,421
807,14,6,1,8,517,442
807,14,6,1,8,514,607
807,14,7,5,11,500,382
807,14,7,5,11,339,290
807,14,7,5,11,512,376
807,14,7,5,11,338,288
807,14,8,3,10,547,389
807,14,8,3,10,715,289
807,14,9,3,7,718,284
807,14,10,5,11,510,392
807,14,10,5,11,343,301
807,14,11,1,8,538,408
807,14,11,1,8,523,613
807,14,12,4,7,533,212
807,14,13,5,12,462,457
807,14,13,5,12,495,383
807,14,13,5,12,470,355
807,14,13,5,12,348,290
807,14,14,1,12,527,418
807,14,14,1,12,527,624
807,14,16,3,7,544,368
807,14,16,3,7,715,292
807,14,17,6,11,498,380
807,14,17,6,11,492,403
807,14,17,6,11,697,507
807,14,17,6,11,325,493
807,14,17,6,11,318,488
807,15,1,6,11,499,390
807,15,1,6,11,341,465
807,15,1,6,11,319,477
807,15,2,1,10,523,389
807,15,2,1,10,516,521
807,15,2,1,10,521,590
807,15,6,4,8,530,404
807,15,6,4,8,529,365
807,15,6,4,8,528,218
807,15,6,4,8,537,199
807,15,7,4,9,647,212
807,15,7,4,9,541,208
807,15,9,6,9,505,407
807,15,9,6,9,339,505
807,15,10,4,11,513,375
807,15,10,4,11,527,205
807,15,13,6,9,339,492
807,15,13,6,9,506,407
807,15,14,6,11,328,477
807,15,16,5,7,357,293
807,15,16,5,7,520,384
807,15,17,5,12,337,294
807,15,20,1,10,518,415
807,15,20,1,10,518,625
807,15,20,1,10,515,410
807,16,2,10,4,403,176
807,16,4,8,2,772,392
807,16,6,12,5,388,613
807,16,8,12,3,385,616
807,16,11,9,5,660,177
807,16,13,10,5,413,198
807,16,17,11,3,268,379
807,16,18,7,4,660,623
807,16,19,10,6,401,203
807,17,1,8,5,810,455
807,17,2,8,1,815,445
807,17,4,8,5,798,435
807,17,5,7,5,677,651
807,17,6,10,5,391,229
807,17,7,10,3,395,241
807,17,7,10,3,384,229
807,17,11,7,4,656,658
807,17,12,11,2,279,411
807,17,12,11,2,259,414
807,17,13,11,6,261,421
807,17,14,12,4,405,652
807,17,14,12,4,395,641
807,17,16,11,6,259,399
807,17,16,11,6,269,409
807,17,19,9,4,647,185
807,17,20,12,1,386,634
807,18,2,3,11,540,381
807,18,2,3,11,702,300
807,18,4,2,11,531,401
807,18,4,2,11,731,531
807,18,11,3,9,636,183
807,18,11,3,9,536,380
807,18,11,3,9,716,276
807,18,11,3,9,550,404
807,18,15,6,11,512,421
807,18,15,6,11,336,493
807,18,15,6,11,507,417
807,18,16,6,9,340,511
807,18,19,1,8,525,425
807,18,19,1,8,529,625
807,19,1,3,10,545,384
807,19,1,3,10,725,277
807,19,6,2,11,538,397
807,19,6,2,11,695,470
807,19,6,2,11,548,405
807,19,10,5,11,506,382
807,19,10,5,11,328,307
807,19,11,5,9,343,345
807,19,12,4,10,529,369
807,19,12,4,10,522,177
807,19,14,2,8,730,501
807,19,15,6,10,513,412
807,19,15,6,10,357,510
807,19,16,3,12,545,399
807,19,16,3,12,726,314
807,19,17,1,7,528,429
807,19,17,1,7,540,614
807,19,18,3,11,383,472
807,19,18,3,11,532,386
807,19,18,3,11,722,301
807,19,19,5,9,510,401
807,19,19,5,9,345,317
807,20,1,9,5,504,380
807,20,1,9,5,343,309
807,20,1,9,5,449,361
807,20,1,9,5,511,385
807,20,1,9,5,342,305
807,20,1,9,5,332,303
807,20,1,9,5,496,385
807,20,1,9,5,633,153
807,20,2,9,5,656,171
807,20,3,11,2,321,402
807,20,3,11,2,270,412
807,20,4,7,2,664,637
807,20,5,12,6,382,616
807,20,6,12,2,390,618
807,20,7,12,4,391,630
807,20,8,8,5,769,379
807,20,8,8,5,788,407
807,20,10,8,2,791,394
807,20,14,10,5,402,187
807,20,16,10,5,409,199
807,20,16,10,5,399,188
807,20,17,10,6,396,208
807,20,17,10,6,392,195
807,20,18,9,2,637,157
807,20,19,11,6,272,403
807,20,20,9,5,646,172
807,21,1,10,5,400,230
807,21,4,12,2,397,631
807,21,4,12,2,388,633
807,21,5,7,2,666,639
807,21,8,12,3,419,643
807,21,8,12,3,398,633
807,21,10,9,3,650,193
807,21,11,11,4,265,387
807,21,13,7,3,666,618
807,21,17,10,1,387,209
807,21,19,11,2,279,412
807,21,20,7,2,651,602
807,22,1,3,12,541,367
807,22,1,3,12,721,282
807,22,4,2,11,548,403
807,22,4,2,11,714,499
807,22,6,2,12,555,414
807,22,6,2,12,731,512
807,22,8,3,11,541,372
807,22,8,3,11,713,288
807,22,10,5,10,508,381
807,22,10,5,10,342,291
807,22,11,4,10,526,196
807,22,12,2,8,547,392
807,22,12,2,8,721,488
807,22,12,2,8,540,390
807,22,13,5,9,514,383
807,22,13,5,9,354,293
807,22,15,5,9,496,371
807,22,15,5,9,341,281
807,22,15,5,9,500,369
807,22,15,5,9,328,290
807,22,16,1,10,532,411
807,22,16,1,10,524,608
807,22,17,3,11,550,386
807,22,17,3,11,731,295
807,22,18,6,7,511,405
807,22,18,6,7,345,483
807,22,20,1,12,522,412
807,22,20,1,12,517,599
807,23,1,6,11,506,387
807,23,1,6,11,340,477
807,23,2,4,9,535,368
807,23,2,4,9,527,206
807,23,2,4,9,533,362
807,23,3,5,7,500,364
807,23,3,5,7,346,292
807,23,5,6,11,520,403
807,23,5,6,11,342,499
807,23,6,3,7,538,378
807,23,6,3,7,609,399
807,23,6,3,7,625,336
807,23,6,3,7,722,281
807,23,7,5,10,507,381
807,23,7,5,10,346,295
807,23,8,5,9,469,342
807,23,8,5,9,349,300
807,23,9,6,12,513,408
807,23,9,6,12,358,332
807,23,9,6,12,346,557
807,23,9,6,12,336,516
807,23,11,3,11,275,373
807,23,11,3,11,567,362
807,23,11,3,11,541,367
807,23,11,3,11,718,280
807,23,17,3,8,547,371
807,23,17,3,8,734,276
807,23,18,1,7,666,612
807,23,18,1,7,517,601
807,23,18,1,7,709,541
807,23,18,1,7,545,404
807,23,18,1,7,523,402
807,23,18,1,7,535,635
807,23,18,1,7,526,611
807,23,19,6,11,255,373
807,23,19,6,11,503,411
807,23,19,6,11,318,501
807,23,19,6,11,512,414
807,23,19,6,11,344,504
807,23,20,5,9,351,278
807,23,20,5,9,500,371
807,24,3,9,1,617,172
807,24,4,10,5,360,183
807,24,5,10,6,371,193
807,24,6,11,6,231,357
807,24,8,7,6,645,581
807,24,8,7,6,627,592
807,24,11,8,2,755,357
807,24,14,11,4,233,351
807,24,18,9,6,636,193
807,24,18,9,6,619,195
807,25,1,7,5,614,637
807,25,2,7,6,625,672
807,25,3,9,4,635,175
807,25,4,8,4,755,403
807,25,6,11,4,247,423
807,25,6,11,4,231,418
807,25,7,11,4,239,452
807,25,7,11,4,228,439
807,25,10,11,3,242,426
807,25,11,9,3,632,181
807,25,12,12,6,371,643
807,25,13,7,6,625,643
807,25,14,12,4,366,647
807,25,15,10,3,369,208
807,25,15,10,3,364,195
807,25,18,7,2,620,579
807,25,20,9,3,649,165
807,26,1,6,11,476,399
807,26,1,6,11,476,396
807,26,1,6,11,306,490
807,26,2,3,7,557,501
807,26,2,3,7,551,440
807,26,2,3,7,644,305
807,26,2,3,7,689,298
807,26,3,2,7,505,386
807,26,3,2,7,512,424
807,26,3,2,7,510,415
807,26,3,2,7,674,509
807,26,14,6,11,488,414
807,26,14,6,11,311,526
807,26,15,4,9,586,247
807,26,15,4,9,511,177
807,26,16,6,12,487,443
807,26,16,6,12,469,425
807,26,16,6,12,293,528
807,26,18,4,7,500,374
807,26,18,4,7,495,189
807,27,1,1,8,505,428
807,27,1,1,8,507,624
807,27,7,5,7,470,381
807,27,7,5,7,319,302
807,27,12,1,7,499,410
807,27,12,1,7,512,614
807,27,14,4,11,486,372
807,27,14,4,11,466,331
807,27,14,4,11,405,307
807,27,14,4,11,493,189
807,27,15,6,11,469,412
807,27,15,6,11,298,523
807,27,18,4,7,500,379
807,27,18,4,7,506,187
807,28,1,11,3,250,416
807,28,1,11,3,229,420
807,28,4,9,5,637,133
807,28,5,11,3,245,410
807,28,6,11,6,225,390
807,28,9,12,4,358,643
807,28,11,11,6,239,411
807,28,14,10,3,366,187
807,28,15,9,3,626,161
807,28,17,9,2,509,407
807,28,17,9,2,617,179
807,28,20,12,3,388,670
807,28,20,12,3,371,667
807,29,3,11,2,228,420
807,29,4,7,3,614,633
807,29,5,11,6,253,413
807,29,5,11,6,237,412
807,29,6,12,2,364,635
807,29,7,10,6,362,156
807,29,7,10,6,360,172
807,29,8,11,5,247,392
807,29,9,7,3,629,656
807,29,9,7,3,632,625
807,29,10,9,3,630,173
807,29,11,12,6,352,628
807,29,20,11,5,226,439
807,29,20,11,5,237,425
807,30,1,5,8,478,379
807,30,1,5,8,301,300
807,30,3,1,11,493,413
807,30,3,1,11,494,591
807,30,12,4,10,496,358
807,30,12,4,10,499,182
807,30,13,1,9,498,435
807,30,13,1,9,495,625
807,30,14,3,7,519,399
807,30,14,3,7,693,293
807,30,16,6,11,475,419
807,30,16,6,11,284,530
807,30,19,1,9,491,635
807,31,1,3,10,517,375
807,31,1,3,10,682,267
807,31,4,3,11,510,386
807,31,4,3,11,680,284
807,31,5,4,10,495,376
807,31,5,4,10,494,227
807,31,8,5,10,478,393
807,31,8,5,10,320,316
807,31,9,6,9,482,423
807,31,9,6,9,309,514
807,31,10,6,12,310,519
807,31,13,5,12,478,384
807,31,13,5,12,324,295
807,31,14,2,7,513,390
807,31,14,2,7,693,496
807,31,14,2,7,533,417
807,31,15,1,8,502,421
807,31,15,1,8,498,606
807,31,19,2,10,510,398
807,31,19,2,10,680,483
